Date,Open,High,Low,Close,Adj Close,Volume
2020-02-19,221.52000427246094,223.55999755859375,220.75,222.13999938964844,222.13999938964844,10798100
2020-02-20,222.5,222.5,214.22000122070312,218.0399932861328,218.0399932861328,14950100
2020-02-21,217.5399932861328,217.60000610351562,211.55999755859375,212.58999633789062,212.58999633789062,17681200
2020-02-24,203.5500030517578,207.27999877929688,202.50999450683594,206.16000366210938,206.16000366210938,19380200
2020-02-25,208.50999450683594,209.9499969482422,204.10000610351562,205.61000061035156,205.61000061035156,18132400
2020-02-26,206.8000030517578,213.0800018310547,206.7899932861328,208.74000549316406,208.74000549316406,19482100
2020-02-27,205.00999450683594,209.97000122070312,201.86000061035156,205.02999877929688,205.02999877929688,22741200
2020-02-28,198.97999572753906,208.9199981689453,198.56100463867188,208.0,208.0,31276200
2020-03-02,208.58999633789062,211.11000061035156,203.75599670410156,210.97999572753906,210.97999572753906,21542200
2020-03-03,211.0800018310547,211.38999938964844,202.24000549316406,207.41000366210938,207.41000366210938,20813800
2020-03-04,209.49000549316406,212.6999969482422,208.85000610351562,211.9600067138672,211.9600067138672,12474400
2020-03-05,210.0,215.14999389648438,209.13999938964844,211.4600067138672,211.4600067138672,13462900
2020-03-06,206.6999969482422,207.0,201.10000610351562,204.63999938964844,204.63999938964844,21700500
2020-03-09,195.6199951171875,199.88999938964844,193.92999267578125,197.66000366210938,197.66000366210938,25502600
2020-03-10,205.52999877929688,207.4499969482422,200.8000030517578,206.38999938964844,206.38999938964844,19022600
2020-03-11,201.64999389648438,203.10000610351562,196.11000061035156,198.91000366210938,198.91000366210938,18908200
2020-03-12,186.5,190.48699951171875,183.92999267578125,185.10000610351562,185.10000610351562,30247100
2020-03-13,194.89999389648438,195.99000549316406,187.80999755859375,194.0,194.0,23650500
2020-03-16,176.14999389648438,188.0,174.5,178.85000610351562,178.85000610351562,26628500
2020-03-17,181.25999450683594,189.38999938964844,179.69000244140625,184.80999755859375,184.80999755859375,19276500
2020-03-18,176.0,182.41000366210938,170.0,180.0,180.0,22054200
2020-03-19,179.25999450683594,187.25,177.38999938964844,180.8800048828125,180.8800048828125,20905700
2020-03-20,187.74000549316406,188.3000030517578,180.0,181.3000030517578,181.3000030517578,21006100
2020-03-23,175.27000427246094,178.5,169.9499969482422,176.33999633789062,176.33999633789062,22554700
2020-03-24,183.08999633789062,188.8000030517578,181.17999267578125,185.75,185.75,20801500
2020-03-25,185.82000732421875,195.19000244140625,184.51499938964844,188.55999755859375,188.55999755859375,19605200
2020-03-26,188.63999938964844,196.32000732421875,187.60000610351562,195.32000732421875,195.32000732421875,15416800
2020-03-27,189.97000122070312,192.74000549316406,188.0,188.58999633789062,188.58999633789062,13376400
2020-03-30,187.47999572753906,191.47999572753906,187.00999450683594,191.27000427246094,191.27000427246094,12254400
2020-03-31,192.0,196.7899932861328,190.60000610351562,194.47999572753906,194.47999572753906,19084800
